NOM_MUN,CVE_MUN,POB_TOT,ANALF,SBASC,OVSDE,OVSEE,OVSAE,OVPT,VHAC,PL.5000,PO2SM,IM_2020,GM_2020,IMN_2020,INS_911
Pitiquito,26047,9122,3.14052001168566,32.5737657026001,1.33392128761989,2.98754271855363,3.04266343291809,2.54741949713277,16.0144920349121,43.6636702477527,56.6684378320935,57.5664020548657,Muy bajo,0.901409739549082,31.0
Puerto Peñasco,26048,62689,1.85250451561743,25.9241402114569,0.214883510517982,0.914466668820887,0.946779978673216,1.03565831354111,15.3662929534912,0.618928360637432,82.605032782682,58.6392146166767,Muy bajo,0.918208491206435,2110.0
Quiriego,26049,3090,10.2575294631165,47.8393714535137,14.1685798622499,9.38426078366809,10.1016726795671,9.05214824532634,25.4036598205566,100.0,86.6861030126336,49.4410849539782,Alto,0.77417858196025,2.0
Rayón,26050,1496,3.71621621621622,45.2702702702703,1.2751677852349,1.54362416107383,0.939597315436242,1.47651006711409,14.1263942718506,100.0,74.9084249084249,56.2790420358038,Bajo,0.881251473302348,0.0
Rosario,26051,4830,8.66890380313199,47.6510067114094,4.31804027402948,1.66078472078057,0.830392360390284,5.10691301640025,20.8915500640869,100.0,82.1518987341772,54.3444234734126,Medio,0.850958039073303,12.0
Sahuaripa,26052,5257,3.58722358722359,43.2678132678133,1.00971613640693,2.09563726424081,0.342922461421223,5.06763192989141,12.2203102111816,100.0,64.8180242634315,56.5226140656418,Bajo,0.885065472304205,5.0
San Felipe de Jesús,26053,369,1.82481751824817,29.1970802919708,0.2710027100271,0.2710027100271,0.0,0.0,11.9047622680664,100.0,67.8082191780822,57.984899079762,Muy bajo,0.907962820525974,0.0
San Javier,26054,537,2.73224043715847,34.1530054644809,0.0,0.0,1.86219739292365,6.33147113594041,25.0,100.0,43.7837837837838,57.5386764794021,Muy bajo,0.900975595623713,1.0
San Luis Río Colorado,26055,199021,2.35726219384339,29.1399945761707,0.248335084087177,0.761303547480763,0.540524002325273,2.09030270887728,18.1931991577148,8.22325282256646,74.4924888347544,58.5336454830706,Muy bajo,0.916555425497419,0.0
San Miguel de Horcasitas,26056,10729,9.99457553566585,58.1231353403851,1.40831846774951,2.24307836696387,0.460050699464839,10.1812717197333,41.8470420837402,11.9955261440954,84.2433049615944,54.1163254703618,Medio,0.847386341795336,57.0
San Pedro de la Cueva,26057,1458,4.72972972972973,53.0520577395577,1.31124913733609,0.82815734989648,0.759144237405107,1.31124913733609,8.9126558303833,100.0,69.2592592592593,56.6027564432322,Muy bajo,0.88632039040108,1.0
Santa Ana,26058,16203,1.50008287750704,26.9279210582089,0.655048819676183,0.469657644296132,0.488196761834137,0.636509702138178,14.7034931182861,23.6437696722829,68.0473372781065,58.9952098453735,Muy bajo,0.923782881040187,144.0
Santa Cruz,26059,1835,1.29474485910129,34.958111195735,0.408878504672897,0.934579439252336,0.934579439252336,1.28504672897196,12.6582279205322,100.0,88.1064162754303,56.7390154783217,Muy bajo,0.888454017255407,5.0
Sáric,26060,2058,4.02374670184697,48.1505944517834,2.37733940313606,1.36570561456753,1.71977744056651,0.758725341426404,13.6942672729492,100.0,93.4469200524246,55.3784092311154,Bajo,0.867148817014575,0.0
Soyopa,26061,1368,6.01145038167939,49.7137404580153,3.07017543859649,1.09649122807018,3.07017543859649,2.26608187134503,17.7824268341064,100.0,59.4227504244482,55.9301861449669,Bajo,0.875788875563484,1.0
Suaqui Grande,26062,1114,3.6697247706422,52.1788990825688,0.269541778975741,1.43755615453729,0.179694519317161,0.359389038634322,11.6809120178223,100.0,72.9847494553377,56.5687422257567,Muy bajo,0.885787775093867,0.0
Tepache,26063,1178,2.8125,43.125,0.340136054421769,0.425170068027211,0.0,0.0,7.30478572845459,100.0,79.0055248618785,57.2170199755329,Muy bajo,0.895938902430682,0.0
Trincheras,26064,1381,4.04234841193455,45.6207892204042,0.800582241630277,1.16448326055313,0.800582241630277,1.45560407569141,12.3689727783203,100.0,75.7798165137615,56.4495053672598,Bajo,0.883920691834783,5.0
Tubutama,26065,1473,3.7719298245614,49.6485061511424,1.56143923964698,1.96877121520706,1.96877121520706,0.0678886625933469,11.0882959365845,100.0,80.4642166344294,55.9414343753266,Bajo,0.875965007196469,1.0
Ures,26066,8548,2.75189283634246,36.8666278392545,0.671378091872792,0.683156654888104,0.412249705535925,0.800942285041225,11.2248382568359,100.0,69.9945295404814,57.3541362087749,Muy bajo,0.898085951815092,18.0
Villa Hidalgo,26067,1429,3.02197802197802,43.1318681318681,1.04968509447166,0.559832050384884,0.909727081875437,1.53953813855843,8.50202465057373,100.0,61.1842105263158,57.5008708426407,Muy bajo,0.900383611967098,0.0
Villa Pesqueira,26068,1043,2.44186046511628,41.8118466898955,3.46487006737247,1.73243503368624,1.92492781520693,1.92492781520693,7.19999980926514,100.0,70.8910891089109,56.5946007805219,Muy bajo,0.88619268407348,3.0
Yécora,26069,4793,9.02578796561605,51.5768348623853,1.76137555042986,3.56468861396519,6.68903334032292,12.3505976095618,19.5121955871582,100.0,79.2863359442994,53.1876210134935,Medio,0.832844122502461,0.0
General Plutarco Elías Calles,26070,13627,3.0925651345054,31.4583254713978,0.536632630245211,0.767682790489677,1.04345233658791,1.281955727808,21.6715984344482,16.0490203272914,88.3783266322037,57.5333937570597,Muy bajo,0.90089287554393,0.0
Benito Juárez,26071,21692,3.94654677157487,30.3097427240854,1.18447230833295,1.06417433951788,1.4111877110998,1.8138910739901,28.978702545166,39.3647427623087,79.0889717634523,56.8547963520587,Muy bajo,0.890266984602932,0.0
San Ignacio Río Muerto,26072,14279,4.26765516585876,36.6980325064157,1.69049799253363,1.95816017468479,4.75452560400085,6.29887972944409,31.9508457183838,43.0282232649345,83.9275608375778,55.3743606722922,Bajo,0.867085422217886,0.0
